Time,Input Tokens,Output Tokens,Cache Read Tokens,Cache Creation Tokens
2026-03-15 20:43:53.975080+08:00,0,380,155687,1496
2026-03-15 20:42:45.291979+08:00,0,27,163545,87
2026-03-15 20:42:40.399112+08:00,945,380,156320,3209
2026-03-15 20:42:09.543425+08:00,0,181,155687,371
2026-03-15 20:40:38.481657+08:00,0,262,153744,1264
2026-03-15 20:40:28.081768+08:00,0,380,19892,66226
2026-03-15 20:40:23.058487+08:00,0,75,14771,5121
2026-03-15 20:40:20.900091+08:00,0,365,152903,165
2026-03-15 20:39:37.879201+08:00,0,52,133460,671
2026-03-15 20:39:35.521515+08:00,0,267,133078,669
2026-03-15 20:39:30.664821+08:00,0,54,132960,668
2026-03-15 20:39:22.844412+08:00,0,269,133046,179
2026-03-15 20:39:19.450964+08:00,0,286,132489,110
2026-03-15 20:39:15.614002+08:00,0,80,74805,57528
2026-03-15 20:39:13.229031+08:00,0,61,19856,66180
2026-03-15 20:39:11.280474+08:00,0,67,15324,4531
2026-03-15 20:39:09.187578+08:00,0,361,152001,214
2026-03-15 20:38:57.593823+08:00,0,380,150526,684
2026-03-15 20:38:50.327101+08:00,0,44,149721,752
2026-03-15 20:38:46.594401+08:00,0,367,149221,419
2026-03-15 20:31:00.884837+08:00,0,260,148303,99
2026-03-15 20:30:07.620892+08:00,0,256,146324,1158
2026-03-15 20:29:58.694025+08:00,0,42,146085,190
2026-03-15 20:23:53.478345+08:00,7691,253,134968,2911
2026-03-15 20:23:43.586724+08:00,0,32,134424,491
2026-03-15 20:09:58.852274+08:00,0,326,132594,984
2026-03-15 20:09:48.770269+08:00,0,368,20363,66227
2026-03-15 20:09:43.377454+08:00,4631,75,15325,407
2026-03-15 20:09:40.836002+08:00,0,380,130952,170
2026-03-15 19:59:49.990139+08:00,0,375,129918,193
2026-03-15 19:56:36.062120+08:00,0,50,129655,87
2026-03-15 19:56:30.742791+08:00,0,311,128811,188
2026-03-15 19:55:52.743300+08:00,0,380,106358,21671
2026-03-15 19:55:39.119384+08:00,0,27,118044,99
2026-03-15 19:54:50.243908+08:00,0,380,105361,11936
2026-03-15 19:51:43.742969+08:00,0,380,103633,12047
2026-03-15 19:51:26.724044+08:00,0,380,20763,66157
2026-03-15 19:51:19.435253+08:00,0,62,20576,187
2026-03-15 19:49:39.856171+08:00,0,38,20323,252
2026-03-15 19:49:37.430705+08:00,4591,75,15326,406
2026-03-15 19:49:34.415516+08:00,0,380,102854,10691
2026-03-15 19:45:02.233162+08:00,0,50,102655,10740
2026-03-15 19:44:54.635126+08:00,0,380,100576,10711
2026-03-15 19:42:29.168769+08:00,0,380,99832,10441
2026-03-15 19:37:32.749603+08:00,0,169,99472,10261
2026-03-15 19:32:22.719233+08:00,0,380,98245,10459
2026-03-15 19:31:42.221330+08:00,0,55,97955,10180
2026-03-15 19:31:36.460360+08:00,0,380,106592,167
2026-03-15 19:28:57.223069+08:00,0,380,105264,159
2026-03-15 19:18:56.803932+08:00,0,380,103841,148
2026-03-15 19:18:08.123644+08:00,0,65,95404,10142
2026-03-15 19:18:01.635036+08:00,0,380,103841,133
2026-03-15 19:17:24.443719+08:00,0,380,93734,10140
2026-03-15 19:15:33.229765+08:00,0,380,92870,10349
2026-03-15 19:15:01.443681+08:00,0,59,92652,10282
2026-03-15 19:14:54.728102+08:00,0,380,101851,182
2026-03-15 19:10:59.502226+08:00,0,346,90966,10165
2026-03-15 19:10:48.615249+08:00,0,225,90502,10179
2026-03-15 19:10:39.488557+08:00,0,378,89863,9994
2026-03-15 19:05:52.116886+08:00,0,380,88675,9789
2026-03-15 19:04:58.969684+08:00,0,54,88480,9736
2026-03-15 19:04:52.717497+08:00,0,380,96872,102
2026-03-15 19:02:15.063820+08:00,0,289,96226,135
2026-03-15 19:01:52.408828+08:00,0,54,96094,66
2026-03-15 19:01:46.228758+08:00,0,380,94663,220
2026-03-15 18:59:05.066013+08:00,0,379,84293,9567
2026-03-15 18:58:51.258468+08:00,0,54,84096,9330
2026-03-15 18:58:43.890034+08:00,137,380,90050,1841
2026-03-15 18:58:22.955104+08:00,107,380,90050,1840
2026-03-15 18:57:52.911117+08:00,83,1168,0,85960
2026-03-15 18:53:36.005184+08:00,86,603,0,85277
2026-03-15 18:50:22.028462+08:00,40,90,0,84814
2026-03-15 18:50:15.452954+08:00,40,1099,0,83650
2026-03-15 18:48:06.489736+08:00,40,37,81615,1911
2026-03-15 18:47:59.223181+08:00,85,2254,80723,892
2026-03-15 18:47:41.211189+08:00,85,71,80420,303
2026-03-15 18:47:21.010171+08:00,0,238,85,80420
2026-03-15 18:45:30.447634+08:00,0,266,77923,7831
2026-03-15 18:44:37.510612+08:00,0,380,76977,7658
2026-03-15 18:44:17.567306+08:00,0,65,76769,7398
2026-03-15 18:43:54.257593+08:00,0,380,75402,7445
2026-03-15 18:35:55.026692+08:00,0,115,74890,7656
2026-03-15 18:35:49.929111+08:00,0,380,71928,9380
2026-03-15 18:35:08.682410+08:00,0,90,71658,7541
2026-03-15 18:35:00.323841+08:00,0,364,71175,7533
2026-03-15 18:34:51.477327+08:00,0,380,69862,7391
2026-03-15 18:34:40.056490+08:00,0,43,69553,6782
2026-03-15 18:34:36.351461+08:00,0,380,68832,6712
2026-03-15 18:30:15.392090+08:00,0,106,68550,6175
2026-03-15 18:30:08.918450+08:00,0,144,68150,6272
2026-03-15 18:30:01.930225+08:00,0,89,67867,6225
2026-03-15 18:29:55.213194+08:00,0,380,66174,6361
2026-03-15 18:27:10.462792+08:00,0,226,71090,626
2026-03-15 06:57:28.271185+08:00,22,472,0,65540
2026-03-15 06:46:12.752793+08:00,28,123,64952,436
2026-03-15 06:46:06.298018+08:00,28,371,63739,1213
2026-03-15 06:45:58.790439+08:00,28,44,61796,1943
2026-03-15 06:45:53.779658+08:00,28,1800,61310,486
2026-03-15 06:45:29.017267+08:00,28,407,60715,595
2026-03-15 06:45:23.519855+08:00,28,77,59712,1003
2026-03-15 06:45:17.744780+08:00,28,942,59106,606
2026-03-15 06:44:32.226957+08:00,75,291,58673,433
2026-03-15 06:44:16.385381+08:00,75,264,0,58673
2026-03-15 06:38:27.942885+08:00,72,24,57673,502
2026-03-15 06:38:17.596535+08:00,72,356,0,57673
2026-03-15 06:38:09.279020+08:00,72,1198,54421,1597
2026-03-15 06:37:55.680751+08:00,72,1081,49552,4869
2026-03-15 06:37:42.278221+08:00,72,217,0,49552
2026-03-15 06:37:23.667038+08:00,72,296,48801,267
2026-03-15 06:37:10.260550+08:00,72,142,48587,214
2026-03-15 06:37:05.565706+08:00,72,51,0,48587
2026-03-15 06:34:05.651323+08:00,26,135,47914,322
2026-03-15 06:33:46.353235+08:00,26,122,47701,213
2026-03-15 06:33:42.798709+08:00,26,124,47396,305
2026-03-15 06:33:32.443946+08:00,26,131,46904,492
2026-03-15 06:33:18.048758+08:00,26,392,0,46904
2026-03-15 06:33:10.428118+08:00,26,57,46033,660
2026-03-15 06:32:09.946709+08:00,73,360,41469,4564
2026-03-15 06:32:01.630405+08:00,73,48,40911,558
2026-03-15 06:30:12.265549+08:00,73,373,39798,1113
2026-03-15 06:30:04.108789+08:00,73,98,39240,558
2026-03-15 06:30:00.484089+08:00,84,87,0,39240
2026-03-15 06:28:24.274783+08:00,84,3751,0,88916
2026-03-15 06:04:55.009825+08:00,88,194,87015,342
2026-03-15 06:04:47.112637+08:00,88,177,84870,2145
2026-03-15 06:04:38.273229+08:00,88,2854,84389,481
2026-03-15 06:04:10.234166+08:00,88,219,83616,773
2026-03-15 06:02:42.811800+08:00,41,585,0,83616
2026-03-15 05:56:20.030337+08:00,80,686,82265,449
2026-03-15 05:55:53.924197+08:00,80,291,81372,893
2026-03-15 05:54:42.693329+08:00,80,706,80936,436
2026-03-15 05:54:16.959095+08:00,80,158,0,80936
2026-03-15 05:41:16.333385+08:00,39,676,79785,350
2026-03-15 05:40:44.400463+08:00,39,189,0,79785
2026-03-15 05:39:24.657437+08:00,39,536,78186,874
2026-03-15 05:36:28.676747+08:00,85,604,77721,465
2026-03-15 05:36:06.277297+08:00,38,205,0,77721
2026-03-15 05:13:25.477155+08:00,25,572,0,77038
2026-03-15 05:04:40.405856+08:00,69,662,75802,356
2026-03-15 05:04:16.395430+08:00,69,216,0,75802
2026-03-15 05:00:24.679884+08:00,23,662,74283,747
2026-03-15 04:59:50.514162+08:00,98,368,0,74283
2026-03-15 04:59:00.326779+08:00,98,473,71840,1898
2026-03-15 04:58:28.357522+08:00,41598,1267,0,0
2026-03-15 04:58:13.919050+08:00,14156,67,0,0
2026-03-15 04:58:11.576911+08:00,98,285,0,71840
2026-03-15 04:57:31.403229+08:00,13,217,66114,4178
2026-03-15 04:55:24.440934+08:00,59,188,65461,653
2026-03-15 04:55:16.084084+08:00,59,298,63117,2344
2026-03-15 04:55:07.069741+08:00,59,3076,62755,362
2026-03-15 04:54:37.264723+08:00,59,204,62154,601
2026-03-15 04:54:13.963842+08:00,12,507,61459,695
2026-03-15 04:52:42.649732+08:00,12,531,0,61459
2026-03-15 04:52:21.551075+08:00,12,153,60307,823
2026-03-15 04:50:54.687590+08:00,58,563,59781,526
2026-03-15 04:49:45.522708+08:00,58,429,59745,36
2026-03-15 04:49:26.654655+08:00,58,21,59009,736
2026-03-15 04:49:03.010584+08:00,58,496,58564,445
2026-03-15 04:48:53.147053+08:00,58,284,0,58564
2026-03-15 04:45:42.050671+08:00,11,637,0,57841
2026-03-15 04:42:51.144130+08:00,57,638,0,56912
2026-03-15 04:42:40.106108+08:00,57,157,0,56579
2026-03-15 02:09:43.237019+08:00,23,109,0,153789
2026-03-15 02:06:30.900837+08:00,24,1870,151135,710
2026-03-15 02:05:51.413767+08:00,24,634,150433,702
2026-03-15 02:05:42.752042+08:00,24,634,149596,837
2026-03-15 02:05:32.340154+08:00,24,634,0,149596
2026-03-15 02:05:21.702971+08:00,24,634,148795,96
2026-03-15 02:04:51.668110+08:00,24,634,148101,694
2026-03-15 02:04:42.536604+08:00,24,629,147405,696
2026-03-15 02:04:31.180431+08:00,24,629,146306,1099
2026-03-15 02:03:30.920370+08:00,24,382,145797,509
2026-03-15 02:03:22.421470+08:00,24,120,0,145797
2026-03-15 02:03:14.045106+08:00,24,70,145396,196
2026-03-15 02:03:07.929996+08:00,24,58,145128,268
2026-03-15 02:03:02.282873+08:00,71,67,144187,941
2026-03-15 02:02:54.515181+08:00,71,458,143563,624
2026-03-15 02:02:42.620862+08:00,71,458,142739,824
2026-03-15 02:02:34.224285+08:00,71,809,142251,488
2026-03-15 02:02:21.228970+08:00,71,458,141560,691
2026-03-15 02:02:12.398160+08:00,71,504,141069,491
2026-03-15 02:02:01.074287+08:00,71,458,140321,748
2026-03-15 02:01:49.313471+08:00,71,488,139656,665
2026-03-15 02:01:37.600628+08:00,71,527,0,139656
2026-03-15 02:00:43.248678+08:00,71,519,138728,674
2026-03-15 02:00:30.215833+08:00,71,527,138279,449
2026-03-15 02:00:19.857117+08:00,71,305,0,138279
2026-03-15 02:00:08.063724+08:00,94,1486,135750,799
2026-03-15 01:59:47.920476+08:00,94,431,134910,840
2026-03-15 01:59:38.331364+08:00,94,664,0,134910
2026-03-15 01:59:25.276672+08:00,94,609,133220,956
2026-03-15 01:59:13.799676+08:00,94,527,132578,642
2026-03-15 01:59:01.194249+08:00,94,499,131836,742
2026-03-15 01:58:51.602284+08:00,94,350,131238,598
2026-03-15 01:58:43.582162+08:00,94,377,0,131238
2026-03-15 01:58:36.115159+08:00,94,471,130079,567
2026-03-15 01:58:29.115722+08:00,46,624,55343,448
2026-03-15 01:58:26.584495+08:00,94,405,128997,1082
2026-03-15 01:58:17.492197+08:00,46,252,0,55343
2026-03-15 01:58:13.122577+08:00,94,412,128388,609
2026-03-15 01:58:04.343404+08:00,94,251,0,128388
2026-03-15 01:57:56.234702+08:00,94,662,127168,499
2026-03-15 01:57:42.807574+08:00,94,237,126639,529
2026-03-15 01:57:34.833844+08:00,94,248,126155,484
2026-03-15 01:57:27.752900+08:00,94,423,125496,659
2026-03-15 01:57:17.509912+08:00,94,403,124969,527
2026-03-15 01:57:08.765713+08:00,94,276,124535,434
2026-03-15 01:57:01.060742+08:00,47,276,0,124535
2026-03-15 01:56:52.510872+08:00,47,347,123208,587
2026-03-15 01:56:41.687178+08:00,47,439,122353,855
2026-03-15 01:56:33.653250+08:00,47,474,121961,392
2026-03-15 01:56:24.319831+08:00,47,275,121397,564
2026-03-15 01:56:16.408461+08:00,47,320,120881,516
2026-03-15 01:56:08.626188+08:00,47,192,120698,183
2026-03-15 01:56:01.397846+08:00,47,70,120543,155
2026-03-15 01:55:54.567679+08:00,47,18,0,120543
2026-03-15 01:55:50.030228+08:00,47,72,117090,2997
2026-03-15 01:55:43.733111+08:00,47,76,116766,324
2026-03-15 01:54:51.144880+08:00,92,639,54022,488
2026-03-15 01:54:39.391908+08:00,92,215,53158,864
2026-03-15 01:53:53.852610+08:00,87,1,115941,825
2026-03-15 01:53:44.754348+08:00,87,977,0,115941
2026-03-15 01:53:32.931919+08:00,43,713,52455,703
2026-03-15 01:53:23.435124+08:00,87,400,113696,598
2026-03-15 01:53:14.571043+08:00,87,264,113097,599
2026-03-15 01:53:08.523407+08:00,87,280,111278,1819
2026-03-15 01:53:01.047542+08:00,87,486,109761,1517
2026-03-15 01:52:52.441517+08:00,87,181,108726,1035
2026-03-15 01:52:44.794859+08:00,87,423,105874,2852
2026-03-15 01:52:35.175606+08:00,87,3684,105379,495
2026-03-15 01:52:04.250442+08:00,43,589,51865,590
2026-03-15 01:51:54.790427+08:00,87,302,104691,688
2026-03-15 01:51:52.668522+08:00,43,492,0,51865
2026-03-15 01:51:48.242850+08:00,87,447,103978,713
2026-03-15 01:51:40.604128+08:00,87,242,99412,4566
2026-03-15 01:51:32.697554+08:00,87,550,97870,1542
2026-03-15 01:51:24.199114+08:00,87,329,86085,11785
2026-03-15 01:51:14.282524+08:00,87,364,85457,628
2026-03-15 01:51:08.650992+08:00,12880,205,0,0
2026-03-15 01:51:04.085577+08:00,40,469,74293,11164
2026-03-15 01:50:55.751231+08:00,29505,8520,0,0
2026-03-15 01:50:04.233149+08:00,30053,569,0,0
2026-03-15 01:49:54.394068+08:00,12763,90,0,0
2026-03-15 01:49:53.884242+08:00,13020,169,0,0
2026-03-15 01:49:50.475860+08:00,40,1008,66440,7853
2026-03-15 01:49:38.395908+08:00,49141,1499,0,0
2026-03-15 01:49:32.192021+08:00,20408,923,0,0
2026-03-15 01:49:28.964655+08:00,43838,1597,0,0
2026-03-15 01:49:23.546988+08:00,39891,100,0,0
2026-03-15 01:49:19.171648+08:00,38700,104,0,0
2026-03-15 01:49:18.590996+08:00,13029,691,0,0
2026-03-15 01:49:15.989409+08:00,12992,222,0,0
2026-03-15 01:49:15.703191+08:00,13011,200,0,0
2026-03-15 01:49:12.131245+08:00,40,2042,64895,1545
2026-03-15 01:48:49.862759+08:00,40,1,0,64895
2026-03-15 01:46:17.802988+08:00,44,674,50039,1013
2026-03-15 01:45:23.136767+08:00,44,694,49038,1001
2026-03-15 01:43:03.871208+08:00,90,746,0,49038
2026-03-15 01:38:27.971072+08:00,87,679,47390,784
2026-03-15 01:37:29.198080+08:00,87,587,0,47390
2026-03-15 01:27:52.841860+08:00,17,489,46079,714
2026-03-15 01:27:09.269984+08:00,17,461,45512,567
2026-03-15 01:27:00.159867+08:00,64,461,45295,217
2026-03-15 01:26:30.906359+08:00,64,99,43938,1357
2026-03-15 01:26:26.045491+08:00,31277,977,0,0
2026-03-15 01:26:10.118301+08:00,18348,100,0,0
2026-03-15 01:26:05.794699+08:00,17059,264,0,0
2026-03-15 01:25:58.800400+08:00,15622,332,0,0
2026-03-15 01:25:52.181062+08:00,14404,364,0,0
2026-03-15 01:25:47.936217+08:00,14161,76,0,0
2026-03-15 01:25:45.030739+08:00,64,195,43632,306
2026-03-15 01:25:38.655804+08:00,64,148,0,43632
2026-03-15 01:25:15.119994+08:00,12,4439,77448,1495
2026-03-15 01:22:48.184134+08:00,12,97,76948,500
2026-03-15 01:22:41.613774+08:00,12,431,76748,200
2026-03-15 01:22:29.577769+08:00,12,45,75452,1296
2026-03-15 01:22:22.166971+08:00,12,1408,75133,319
2026-03-15 01:21:18.916858+08:00,12,170,74761,372
2026-03-15 01:21:10.916034+08:00,12,218,74027,734
2026-03-15 01:19:05.396874+08:00,59,527,0,74027
2026-03-15 01:18:45.882878+08:00,59,144,0,73715
2026-03-15 00:30:51.912105+08:00,41,79,0,102545
2026-03-15 00:27:43.242636+08:00,63,340,101439,671
2026-03-15 00:26:44.988696+08:00,17,670,100741,698
2026-03-15 00:25:59.494267+08:00,17,670,100221,520
2026-03-15 00:24:47.199640+08:00,17,491,99845,376
2026-03-15 00:24:33.360564+08:00,17,82,99450,395
2026-03-15 00:23:34.446972+08:00,56,287,98942,508
2026-03-15 00:23:24.316630+08:00,56,225,98554,388
2026-03-15 00:22:25.467726+08:00,56,366,96097,2457
2026-03-15 00:22:14.834931+08:00,56,60,95645,452
2026-03-15 00:21:25.214062+08:00,56,384,94615,1030
2026-03-15 00:21:15.702294+08:00,56,75,93627,988
2026-03-15 00:20:17.958446+08:00,10,998,92279,1348
2026-03-15 00:17:16.432952+08:00,57,432,92000,279
2026-03-15 00:15:14.974033+08:00,57,228,0,92000
2026-03-15 00:12:16.560040+08:00,58,1085,89067,1596
2026-03-15 00:11:45.465931+08:00,58,171,0,89067
2026-03-15 00:09:35.120844+08:00,58,91,0,89108
2026-03-15 00:06:29.105142+08:00,12,941,0,88139
2026-03-15 00:06:06.801210+08:00,59,2909,80118,5016
2026-03-15 00:05:16.106964+08:00,73514,1042,0,0
2026-03-15 00:05:12.381734+08:00,31773,758,0,0
2026-03-15 00:05:10.055891+08:00,93260,734,0,0
2026-03-15 00:05:07.339674+08:00,26654,595,0,0
2026-03-15 00:05:01.292031+08:00,27726,54,0,0
2026-03-15 00:04:59.066634+08:00,29459,200,0,0
2026-03-15 00:04:57.714800+08:00,27506,63,0,0
2026-03-15 00:04:54.711023+08:00,12841,241,0,0
2026-03-15 00:04:52.158963+08:00,12760,101,0,0
2026-03-15 00:04:51.877142+08:00,12785,83,0,0
2026-03-15 00:04:51.776236+08:00,12847,259,0,0
2026-03-15 00:04:48.763950+08:00,59,1204,0,80118
2026-03-15 00:04:34.221699+08:00,59,78,68906,6018
2026-03-15 00:04:23.033798+08:00,59,127,0,68906
2026-03-15 00:04:14.690811+08:00,59,271,0,53828
2026-03-15 00:04:06.483700+08:00,36894,2302,0,0
2026-03-15 00:03:41.266244+08:00,15770,316,0,0
2026-03-15 00:03:36.864785+08:00,12873,173,0,0
2026-03-15 00:03:34.252361+08:00,59,539,27910,849
2026-03-15 00:03:21.861005+08:00,59,203,0,27910
2026-03-15 00:02:48.566103+08:00,15310,125,0,0
2026-03-15 00:02:48.543438+08:00,12970,147,0,0
2026-03-15 00:02:47.635161+08:00,14866,164,0,0
2026-03-15 00:02:43.990941+08:00,12854,68,0,0
2026-03-15 00:02:43.849588+08:00,12960,128,0,0
2026-03-15 00:02:40.573687+08:00,13,1681,27919,83874
2026-03-15 00:02:14.957196+08:00,13,148,0,27919
2026-03-15 00:00:14.010197+08:00,91,122,14925,306
2026-03-15 00:00:10.809959+08:00,112,69,14925,307
2026-03-15 00:00:10.758638+08:00,53,174,14925,306
2026-03-15 00:00:09.664480+08:00,77,121,14925,306
2026-03-15 00:00:06.776885+08:00,2665,380,30784,682
2026-03-14 21:46:03.690300+08:00,0,304,87811,711
2026-03-14 21:45:46.620793+08:00,0,192,86769,1042
2026-03-14 21:40:58.963146+08:00,0,369,86242,527
2026-03-14 21:40:40.925486+08:00,0,168,86079,164
2026-03-14 20:29:21.818587+08:00,42,542,70340,348
2026-03-14 20:29:11.052286+08:00,42,189,69612,728
2026-03-14 20:27:30.502899+08:00,42,499,69275,337
2026-03-14 20:27:18.953997+08:00,0,154,42,69275
2026-03-14 20:25:35.589954+08:00,0,343,82358,156
2026-03-14 20:02:33.108773+08:00,0,358,81653,505
2026-03-14 20:02:19.750804+08:00,0,240,81478,166
2026-03-14 20:02:07.588150+08:00,0,67,80434,873
2026-03-14 20:01:28.408454+08:00,2820,265,75907,1606
2026-03-14 20:00:43.457526+08:00,82,166,62474,4074
2026-03-14 19:59:42.720433+08:00,27,158,62022,452
2026-03-14 19:59:36.971706+08:00,27,342,60777,1245
2026-03-14 19:59:29.332035+08:00,27,1553,60207,570
2026-03-14 19:59:10.866316+08:00,27,61,59873,334
2026-03-14 19:59:02.317518+08:00,27,237,58636,1237
2026-03-14 19:58:54.127310+08:00,27,1287,56624,2012
2026-03-14 19:58:41.921824+08:00,27,58,54821,1803
2026-03-14 19:58:38.488454+08:00,27,2266,0,54821
2026-03-14 19:58:12.613864+08:00,27,105,53787,751
2026-03-14 19:56:34.367354+08:00,74,463,52928,859
2026-03-14 19:55:26.220828+08:00,74,554,0,52928
2026-03-14 19:53:23.266844+08:00,34,550,0,52177
2026-03-14 19:52:52.491056+08:00,34,471,51242,342
2026-03-14 19:52:43.928198+08:00,34,158,0,51242
2026-03-14 19:51:56.060668+08:00,34,432,0,50618
2026-03-14 19:48:16.432371+08:00,81,508,0,49775
2026-03-14 19:09:48.719939+08:00,59,525,48725,393
2026-03-14 19:09:34.219527+08:00,59,205,48136,589
2026-03-14 19:08:24.956970+08:00,12,485,0,48136
2026-03-14 18:36:46.038923+08:00,42,490,46955,532
2026-03-14 18:36:37.067881+08:00,42,215,0,46955
2026-03-14 18:35:49.025135+08:00,89,520,45596,609
2026-03-14 18:34:42.172070+08:00,89,460,0,45596
2026-03-14 18:06:43.233709+08:00,72,550,44306,595
2026-03-14 18:05:57.275584+08:00,25,473,43699,607
2026-03-14 18:05:27.587301+08:00,25,368,43164,535
2026-03-14 18:05:20.332739+08:00,25,416,42794,370
2026-03-14 18:05:06.852585+08:00,25,179,42016,778
2026-03-14 18:02:54.971640+08:00,71,646,41310,706
2026-03-14 18:02:09.966969+08:00,71,513,0,41310
2026-03-14 17:56:07.506807+08:00,47,539,0,40541
2026-03-14 17:55:30.171852+08:00,47,517,38961,862
2026-03-14 17:55:18.263836+08:00,47,95,34957,4004
2026-03-14 17:55:13.714206+08:00,47,31,0,34957
2026-03-14 17:52:25.773866+08:00,8,11,0,34967
2026-03-14 03:12:35.801123+08:00,91,55,17263,11095
2026-03-14 03:09:21.521125+08:00,785,87,13357,14142
2026-03-14 03:09:02.703356+08:00,693,83,24650,2815
2026-03-14 03:08:44.992715+08:00,988,91,19476,7568
2026-03-14 03:08:41.583911+08:00,103,47,24,122
2026-03-14 03:07:57.035787+08:00,96,111,26597,124
2026-03-14 03:07:54.090128+08:00,205,148,0,0
2026-03-14 03:07:39.408319+08:00,403,92,0,0
2026-03-14 03:07:36.608671+08:00,96,113,0,26597
2026-03-13 23:50:07.349058+08:00,418,134,21801,10455
2026-03-13 22:43:18.126317+08:00,117712,81,19129,10299
2026-03-13 22:38:06.125390+08:00,117613,1259,19112,10291
2026-03-13 22:37:28.861351+08:00,114821,45,18659,10046
2026-03-13 22:37:23.143192+08:00,0,45,130214,9801
2026-03-13 22:37:13.379333+08:00,358,50,46775,47133
2026-03-13 22:37:05.864127+08:00,503,98,77972,14947
2026-03-13 22:36:59.601978+08:00,174,25,20,123
2026-03-13 22:25:41.504506+08:00,56,1479,75812,16653
2026-03-13 22:25:06.149320+08:00,316,45,74845,15394
2026-03-13 22:24:57.861992+08:00,308,45,51316,34416
2026-03-13 22:24:51.448138+08:00,319,45,61968,18605
2026-03-13 22:24:44.314852+08:00,547,45,52285,23735
2026-03-13 22:24:40.344281+08:00,208,300,17,184
2026-03-13 22:20:21.218005+08:00,226,1242,54513,26960
2026-03-13 22:19:53.063386+08:00,622,160,62095,18733
2026-03-13 22:19:47.044630+08:00,363,57,55769,24056
2026-03-13 22:19:42.334307+08:00,397,84,69109,10385
2026-03-13 22:19:37.060023+08:00,377,94,40311,39092
2026-03-13 22:19:31.701990+08:00,626,61,68862,9475
2026-03-13 22:19:26.781505+08:00,898,66,50326,27582
2026-03-13 22:19:21.664720+08:00,441,80,68036,10232
2026-03-13 22:19:15.676579+08:00,223,75,54634,23509
2026-03-13 22:19:10.198046+08:00,713,156,50132,27378
2026-03-13 22:19:03.349706+08:00,112,110,44930,32616
2026-03-13 22:18:56.936334+08:00,743,126,47980,28615
2026-03-13 22:18:49.475802+08:00,331,126,46323,29827
2026-03-13 22:18:46.219322+08:00,119,451,62,142
2026-03-13 22:14:51.340377+08:00,709,1149,62912,12118
2026-03-13 22:14:25.212487+08:00,623,96,55177,17620
2026-03-13 22:14:18.269458+08:00,838,101,41440,29378
2026-03-13 22:14:12.736067+08:00,519,135,61683,9294
2026-03-13 22:14:06.771459+08:00,653,121,43663,24927
2026-03-13 22:13:58.989705+08:00,302,90,34872,31191
2026-03-13 22:13:52.983161+08:00,904,103,55589,7703
2026-03-13 22:13:44.449898+08:00,588,77,47599,11303
2026-03-13 22:13:38.636755+08:00,72,110,38919,20085
2026-03-13 22:13:33.042877+08:00,664,52,31189,27133
2026-03-13 22:13:27.290245+08:00,189,45,34409,20318
2026-03-13 22:13:20.847711+08:00,681,45,37127,13283
2026-03-13 22:13:15.255830+08:00,747,45,25304,20468
2026-03-13 22:13:09.601259+08:00,487,45,24257,17194
